Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Purchase Year,Purchase Month,Response Duration (hrs)
36,1,8,2,4,0,0,1,1,2021,9,-5.366666666666666
62,1,30,0,12,0,0,1,2,2021,5,9.0
25,2,9,3,2,0,3,0,5,2021,8,-3.683333333333333
27,0,15,2,13,0,2,0,4,2020,12,8.166666666666666
42,0,30,4,13,0,0,0,3,2021,1,-13.35
33,1,16,1,15,0,3,0,4,2020,6,2.283333333333333
38,1,28,4,2,0,0,2,1,2021,8,3.8333333333333335
28,2,22,2,15,0,2,2,1,2021,12,8.066666666666666
27,1,22,3,15,0,2,1,4,2020,8,-4.516666666666667
49,2,6,4,5,0,2,3,4,2020,9,-12.466666666666667
46,0,8,2,8,0,0,1,4,2020,11,2.15
37,0,4,1,13,0,0,3,3,2021,2,-7.233333333333333
45,0,9,3,6,0,1,3,1,2020,12,-0.9833333333333333
31,0,36,1,11,0,1,0,1,2021,7,5.383333333333334
42,1,30,3,2,0,0,2,1,2021,10,-5.3
35,1,11,1,11,0,2,2,1,2021,2,-5.083333333333333
48,0,4,1,15,0,0,2,4,2021,11,-7.666666666666667
61,1,25,0,15,0,3,0,5,2021,4,8.883333333333333
67,2,39,1,10,0,0,1,4,2020,1,18.766666666666666
58,2,11,3,0,0,1,1,1,2020,12,-5.616666666666666
25,0,38,3,2,0,1,3,2,2021,11,4.716666666666667
56,1,3,0,3,0,1,1,5,2021,3,13.033333333333333
54,1,6,2,3,0,0,2,3,2021,8,-6.35
55,1,22,2,13,0,3,2,2,2021,11,-2.783333333333333
67,2,33,1,7,0,0,1,4,2020,6,0.5166666666666667
47,0,0,1,12,0,0,1,4,2020,11,10.316666666666666
58,0,31,4,15,0,0,1,2,2020,6,12.883333333333333
56,2,29,1,5,0,2,1,4,2020,4,-1.7166666666666666
33,1,26,0,11,0,3,0,2,2020,8,3.566666666666667
40,2,2,4,4,0,3,0,2,2021,7,-4.55
45,0,11,4,12,0,2,2,3,2020,10,2.6166666666666667
42,0,21,4,3,0,0,0,4,2021,10,7.35
20,0,19,0,0,0,2,1,3,2021,9,0.13333333333333333
60,2,5,2,15,0,3,3,3,2020,12,-13.766666666666667
41,1,13,0,12,0,3,0,1,2020,3,-17.033333333333335
47,1,29,1,5,0,0,2,4,2020,10,-8.133333333333333
18,0,24,2,7,0,0,1,2,2020,2,-13.9
45,2,6,4,14,0,2,3,3,2020,1,-9.0
46,1,9,0,5,0,3,3,5,2021,7,9.383333333333333
46,1,39,1,5,0,0,1,2,2021,12,10.816666666666666
61,1,32,2,8,0,0,0,3,2021,7,3.933333333333333
57,2,20,4,12,0,1,0,4,2021,3,3.15
48,1,21,3,2,0,2,0,5,2020,10,6.7
58,0,18,1,12,0,1,2,5,2020,9,5.316666666666666
55,2,25,0,7,0,1,0,3,2020,4,8.816666666666666
31,1,30,1,3,0,3,1,3,2021,12,-1.6
68,0,0,1,1,0,3,2,1,2020,7,-5.116666666666666
53,1,1,2,4,0,1,3,4,2020,2,4.05
40,0,7,0,8,0,0,3,5,2021,10,6.083333333333333
63,1,5,2,4,0,0,2,3,2020,5,-20.283333333333335
46,1,23,0,11,0,0,0,4,2020,8,21.583333333333332
24,0,37,0,14,0,0,1,4,2020,5,-2.316666666666667
28,0,31,0,13,0,0,1,2,2020,3,3.8666666666666667
49,2,37,0,8,0,0,2,5,2020,10,2.6333333333333333
67,2,11,0,14,0,3,1,4,2020,10,0.11666666666666667
27,0,39,1,7,0,0,3,4,2020,10,2.1166666666666667
65,1,24,0,4,0,2,0,3,2020,10,6.266666666666667
27,0,22,3,12,0,0,3,5,2021,1,6.466666666666667
53,0,8,3,0,0,3,2,4,2021,2,17.216666666666665
69,2,30,2,12,0,1,0,1,2021,2,8.266666666666667
19,2,21,2,15,0,1,0,2,2020,1,2.15
48,1,0,1,10,0,2,0,3,2020,8,-12.833333333333334
63,0,15,4,13,0,1,1,3,2020,8,6.416666666666667
61,1,32,3,14,0,3,1,2,2021,6,-5.35
43,1,10,3,10,0,3,2,3,2020,7,3.566666666666667
56,0,39,3,4,0,2,1,5,2020,5,7.583333333333333
65,2,39,4,15,0,3,0,2,2021,2,-1.6166666666666667
31,0,27,1,7,0,0,3,2,2020,12,6.533333333333333
42,0,24,2,0,0,3,3,3,2021,6,-0.25
45,1,19,0,7,0,0,0,2,2020,4,2.816666666666667
56,0,26,4,14,0,2,0,5,2021,1,-6.533333333333333
58,2,30,4,9,0,0,3,1,2020,6,-19.716666666666665
37,1,22,4,7,0,1,0,4,2020,1,-10.916666666666666
19,1,35,2,15,0,0,2,1,2021,10,-5.15
48,0,6,2,8,0,0,0,4,2020,7,8.3
24,1,12,0,13,0,3,1,2,2020,1,-4.116666666666666
45,1,8,0,1,0,0,2,5,2021,11,-11.916666666666666
48,1,10,1,14,0,1,1,1,2021,7,-1.4833333333333334
66,0,36,2,9,0,2,1,1,2020,3,-10.416666666666666
56,2,16,4,11,0,3,3,5,2020,1,-0.9833333333333333
66,2,20,2,11,0,2,1,3,2021,7,-15.75
69,1,21,0,6,0,2,1,4,2020,4,4.6
21,1,17,4,6,0,1,1,1,2021,6,1.65
60,1,8,2,3,0,1,3,1,2021,3,-1.85
21,1,0,2,14,0,2,0,2,2021,2,8.3
20,2,26,4,6,0,1,0,5,2021,9,-1.2
27,0,25,3,11,0,0,1,5,2020,4,-8.983333333333333
18,1,5,4,2,0,1,3,1,2020,12,-8.533333333333333
32,2,15,4,8,0,0,2,2,2020,9,-3.9833333333333334
49,1,9,2,3,0,0,2,1,2020,11,1.0
26,0,29,3,14,0,2,3,4,2021,3,-11.55
56,0,34,4,4,0,1,1,3,2021,6,1.7333333333333334
67,2,36,2,15,0,1,1,5,2021,11,-15.533333333333333
61,1,25,0,7,0,2,1,4,2021,3,-5.15
51,0,10,0,14,0,2,0,4,2020,1,4.6
52,0,28,2,10,0,2,2,3,2021,4,4.016666666666667
58,0,30,3,9,0,1,3,1,2021,11,9.083333333333334
69,2,5,2,6,0,0,0,2,2021,9,3.316666666666667
31,1,6,4,10,0,2,2,5,2021,11,-13.716666666666667
51,1,16,1,14,0,2,1,2,2020,2,14.133333333333333
29,0,38,3,15,0,0,2,5,2021,7,-1.5
43,0,15,2,12,0,0,1,1,2020,10,-9.166666666666666
67,1,32,0,0,0,2,0,3,2020,2,-3.75
41,1,26,1,8,0,1,3,1,2021,4,0.2833333333333333
63,1,0,1,2,0,3,0,4,2020,6,9.0
18,1,19,3,11,0,0,1,4,2020,3,6.6
63,0,13,0,7,0,2,1,5,2020,3,3.5
26,0,24,4,8,0,0,3,3,2021,6,7.733333333333333
63,1,12,3,10,0,0,1,4,2020,4,0.3333333333333333
61,0,37,2,8,0,1,3,4,2021,11,-2.7333333333333334
66,0,31,3,1,0,2,3,1,2021,12,-11.9
19,2,9,4,4,0,2,1,3,2021,3,-11.183333333333334
48,0,8,1,7,0,2,2,5,2020,12,-12.15
28,2,15,0,6,0,2,0,1,2020,3,3.05
47,2,14,2,7,0,1,3,4,2020,10,16.733333333333334
57,1,17,3,4,0,2,1,4,2020,5,9.933333333333334
61,2,8,2,3,0,3,3,5,2020,10,-4.7
52,1,40,1,6,0,2,1,5,2020,6,5.133333333333334
41,2,38,1,10,0,2,3,1,2021,8,3.8
62,1,36,4,15,0,1,2,3,2021,5,6.483333333333333
51,2,13,0,15,0,0,2,3,2021,4,4.633333333333334
47,1,12,2,11,0,3,3,3,2021,4,1.3
60,2,5,2,13,0,3,2,5,2021,4,-0.25
29,2,2,0,11,0,3,0,5,2021,2,2.1166666666666667
59,0,29,1,10,0,2,1,4,2021,5,-20.65
23,0,41,3,15,0,0,2,4,2020,4,-9.0
62,2,25,3,1,0,0,3,4,2021,2,5.516666666666667
34,1,12,4,1,0,2,2,5,2021,8,-7.266666666666667
49,0,12,1,4,0,1,2,5,2020,5,8.75
49,1,28,4,1,0,2,3,5,2020,10,7.65
56,0,35,3,8,0,0,1,5,2021,8,2.7
42,1,8,0,6,0,1,1,5,2021,10,-21.133333333333333
19,0,3,0,10,0,2,0,3,2021,11,-0.9166666666666666
26,0,27,1,4,0,3,3,5,2020,12,-12.6
65,1,27,3,5,0,1,0,1,2021,8,-7.05
51,0,14,3,15,0,2,3,4,2021,3,11.166666666666666
18,2,34,2,10,0,3,3,1,2020,11,-13.533333333333333
39,2,3,2,12,0,2,0,3,2021,5,8.433333333333334
66,2,12,2,13,0,3,0,3,2021,6,-7.783333333333333
49,0,19,3,0,0,2,0,5,2020,7,2.5166666666666666
34,0,36,4,15,0,1,2,2,2020,8,-4.683333333333334
29,0,36,3,15,0,1,0,3,2020,1,-2.0
19,0,7,2,13,0,3,3,4,2021,1,-8.45
40,1,13,2,10,0,3,2,4,2020,3,-12.1
68,2,10,3,2,0,2,1,5,2021,4,-5.783333333333333
24,2,32,2,12,0,2,0,3,2021,4,11.733333333333333
22,2,12,1,14,0,2,3,5,2020,11,-20.85
57,1,19,0,4,0,1,1,2,2021,4,6.016666666666667
48,2,41,2,11,0,3,0,3,2020,10,6.233333333333333
37,2,15,0,8,0,0,3,5,2021,12,8.583333333333334
66,2,39,3,3,0,2,0,1,2020,5,0.8166666666666667
27,1,37,0,15,0,1,0,5,2021,12,22.383333333333333
48,1,14,0,2,0,0,2,4,2021,1,3.2666666666666666
59,1,2,2,12,0,3,0,2,2021,7,8.35
70,0,33,1,15,0,0,2,4,2020,8,-9.65
66,0,30,1,7,0,3,1,5,2021,5,-4.55
52,1,28,2,14,0,1,2,3,2021,10,-0.38333333333333336
28,2,11,0,8,0,1,2,1,2021,5,2.216666666666667
49,0,9,4,4,0,0,2,1,2020,6,-1.25
35,0,16,1,14,0,0,0,3,2021,10,4.8
56,2,18,1,12,0,2,3,3,2020,6,8.516666666666667
37,2,4,1,10,0,3,2,5,2021,1,-1.6666666666666667
54,1,27,0,6,0,0,3,3,2021,2,11.65
29,0,16,1,3,0,1,0,3,2021,5,-5.666666666666667
49,0,20,4,14,0,1,0,1,2020,9,6.733333333333333
54,2,40,3,11,0,2,0,3,2021,1,-22.783333333333335
32,1,29,1,7,0,1,0,5,2021,12,8.85
24,2,6,0,11,0,3,0,1,2021,4,-1.2833333333333334
18,1,41,2,7,0,2,1,3,2021,12,-11.65
36,1,0,4,3,0,0,1,1,2021,8,-8.216666666666667
67,2,18,0,8,0,1,1,5,2021,2,3.1
21,0,19,3,8,0,0,3,5,2020,4,-0.48333333333333334
34,2,32,4,8,0,1,1,2,2021,3,12.883333333333333
26,2,14,4,10,0,0,1,1,2020,1,-2.2
33,2,37,3,4,0,2,2,4,2021,12,3.433333333333333
56,2,41,3,12,0,1,1,5,2020,9,1.9166666666666667
41,1,7,4,10,0,0,1,3,2020,2,0.9166666666666666
67,0,1,0,1,0,3,1,2,2020,1,-15.65
66,0,37,2,3,0,1,2,2,2020,8,4.983333333333333
30,1,39,4,14,0,2,1,1,2020,6,-12.15
37,2,13,3,6,0,1,2,2,2020,4,-0.16666666666666666
24,1,15,2,8,0,0,2,1,2020,8,19.833333333333332
19,0,21,2,12,0,2,2,4,2021,4,-0.7333333333333333
61,1,12,3,14,0,3,0,4,2020,9,-1.5166666666666666
51,2,10,4,7,0,2,2,3,2021,10,16.266666666666666
51,1,0,0,5,0,1,1,3,2020,7,-2.9
51,0,11,2,5,0,2,3,4,2021,12,-2.4833333333333334
49,1,0,3,9,0,1,2,1,2021,1,-2.283333333333333
49,1,0,4,7,0,0,2,1,2021,9,-2.8666666666666667
24,1,25,1,15,0,3,1,5,2021,4,-2.8333333333333335
61,2,28,4,7,0,1,2,5,2020,9,9.566666666666666
48,1,19,4,12,0,0,0,1,2021,7,0.95
28,0,28,3,2,0,1,0,3,2020,8,-4.2
38,1,24,3,8,0,2,0,4,2021,6,-0.65
44,2,19,1,7,0,3,1,4,2020,6,11.466666666666667
24,1,0,3,0,0,1,2,1,2020,2,-14.916666666666666
24,0,12,1,9,0,1,1,2,2020,4,15.966666666666667
25,0,19,3,6,0,1,3,5,2020,12,1.4333333333333333
70,0,27,1,2,0,2,3,1,2020,3,11.35
52,2,15,4,15,0,3,2,4,2020,12,-3.25
20,2,36,1,1,0,2,2,2,2021,11,-3.183333333333333
40,2,12,2,9,0,1,1,5,2021,8,23.466666666666665
67,1,6,1,9,0,2,1,3,2021,5,3.05
59,2,7,1,6,0,0,2,3,2021,4,21.533333333333335
61,0,16,2,11,0,2,2,4,2020,9,7.133333333333334
56,2,20,2,9,0,2,0,1,2021,2,-1.1333333333333333
18,1,7,1,4,0,0,0,1,2021,4,-8.033333333333333
20,2,33,4,9,0,1,1,5,2021,5,-14.883333333333333
51,1,14,0,14,0,3,3,2,2021,10,15.416666666666666
28,2,40,2,6,0,0,2,3,2021,2,-0.7166666666666667
35,1,12,0,12,0,3,2,4,2020,7,-8.216666666666667
23,2,36,0,3,0,1,1,1,2021,12,-20.8
64,1,9,0,11,0,3,1,1,2020,9,-1.9666666666666666
48,2,0,3,13,0,1,0,3,2020,10,-5.816666666666666
27,0,35,3,15,0,3,1,3,2021,9,10.816666666666666
52,0,34,4,11,0,1,3,2,2021,11,8.366666666666667
30,0,39,1,12,0,3,3,1,2021,2,-11.716666666666667
55,2,40,4,10,0,3,1,1,2020,6,-4.816666666666666
27,0,29,3,6,0,2,0,4,2020,6,5.766666666666667
62,2,23,3,12,0,1,1,3,2021,4,-10.1
66,1,27,2,5,0,2,3,3,2021,9,4.65
65,1,35,1,6,0,3,3,3,2021,5,3.933333333333333
47,0,19,3,3,0,0,1,5,2020,5,14.05
63,0,32,3,0,0,3,2,2,2021,5,-6.733333333333333
42,2,29,3,0,0,1,2,2,2020,7,-0.03333333333333333
26,2,16,2,5,0,0,1,2,2021,6,-18.383333333333333
66,0,13,0,15,0,0,0,4,2021,10,-16.083333333333332
23,0,18,2,8,0,2,3,2,2021,12,10.583333333333334
50,0,35,0,13,0,0,0,4,2020,11,0.7666666666666667
29,1,25,3,11,0,3,0,1,2020,12,4.0
38,1,41,2,12,0,2,3,4,2020,2,0.75
41,2,9,4,11,0,0,0,4,2020,4,3.6666666666666665
53,1,19,4,0,0,0,3,4,2020,10,15.05
56,2,33,0,6,0,3,3,1,2020,5,-9.633333333333333
36,0,39,3,6,0,3,0,1,2020,6,3.1666666666666665
24,1,39,0,8,0,0,1,1,2021,7,-1.2666666666666666
25,0,8,2,0,0,2,3,2,2021,3,6.3
53,0,6,1,1,0,2,1,1,2021,2,4.083333333333333
67,1,29,0,6,0,3,1,3,2020,12,22.183333333333334
59,2,35,3,13,0,0,1,2,2020,10,7.433333333333334
67,1,8,4,15,0,3,1,5,2020,6,-6.333333333333333
57,2,5,4,7,0,0,0,4,2020,7,0.5
44,0,26,2,0,0,0,2,3,2021,4,-8.35
47,2,12,2,5,0,0,3,2,2021,9,-2.0166666666666666
48,0,2,1,5,0,3,3,1,2021,1,-5.4
21,0,2,0,0,0,1,2,1,2021,12,2.966666666666667
42,1,29,4,0,0,2,2,1,2020,5,-1.25
34,1,18,2,15,0,0,0,2,2021,6,-16.8
38,1,19,4,4,0,1,3,2,2021,8,-18.216666666666665
42,2,1,0,0,0,0,1,3,2021,6,10.383333333333333
28,1,41,4,3,0,0,1,2,2021,11,0.05
31,0,17,1,6,0,3,0,3,2021,11,6.75
43,0,6,0,14,0,2,3,5,2021,10,-14.15
39,1,6,0,15,0,2,2,4,2021,11,-5.183333333333334
62,0,14,0,6,0,3,0,4,2021,12,11.95
41,0,38,2,9,0,3,0,3,2021,3,-5.183333333333334
22,0,29,0,4,0,3,1,5,2020,4,-0.6
52,2,21,1,5,0,3,1,4,2021,6,-13.7
43,2,3,1,14,0,1,0,5,2021,6,3.716666666666667
18,2,18,2,15,0,0,2,1,2021,11,-4.566666666666666
68,1,17,3,0,0,1,1,4,2020,8,8.616666666666667
44,0,22,1,11,0,0,1,1,2020,8,6.033333333333333
66,1,20,1,11,0,3,1,3,2021,1,-14.05
50,1,12,0,15,0,3,3,4,2021,12,-11.8
68,1,3,1,10,0,1,3,4,2020,7,-0.9833333333333333
32,1,41,1,12,0,1,1,3,2021,9,-13.333333333333334
49,1,0,3,9,0,0,2,1,2021,11,16.0
63,1,9,0,3,0,0,3,2,2021,8,19.783333333333335
32,0,19,1,10,0,3,2,3,2020,11,1.5
42,0,2,0,4,0,2,1,4,2021,8,-0.08333333333333333
20,2,17,3,9,0,2,1,3,2020,9,-10.6
55,2,30,2,13,0,3,0,2,2021,11,-14.883333333333333
57,1,8,3,13,0,2,0,3,2020,3,-4.916666666666667
44,2,4,0,8,0,2,0,1,2021,8,-1.2
19,2,6,0,1,0,3,2,1,2020,7,-8.416666666666666
60,2,37,2,15,0,3,2,4,2020,4,7.483333333333333
25,0,33,2,10,0,0,1,3,2021,1,-3.35
46,0,1,3,5,0,1,0,4,2020,7,3.5166666666666666
25,1,3,0,15,0,1,3,4,2021,5,-6.316666666666666
44,0,15,4,13,0,1,0,5,2020,6,-4.933333333333334
18,1,4,0,5,0,0,1,5,2020,4,-2.5833333333333335
55,0,19,2,9,0,3,2,1,2021,5,-8.6
36,1,36,2,11,0,0,1,2,2021,9,-16.55
45,1,15,0,12,0,1,3,4,2020,10,-8.616666666666667
59,0,7,3,11,0,3,3,1,2020,6,3.1333333333333333
53,0,20,4,11,0,3,1,3,2020,5,-9.616666666666667
37,2,2,4,11,0,1,2,1,2020,1,3.933333333333333
44,0,1,1,7,0,1,1,3,2021,4,-6.533333333333333
22,2,1,2,5,0,3,3,2,2020,2,23.116666666666667
23,0,41,1,2,0,1,1,3,2021,1,2.0
28,0,35,0,11,0,2,0,1,2021,3,3.25
39,2,20,1,12,0,0,2,1,2021,9,-6.233333333333333
46,1,38,1,10,0,1,0,3,2021,2,14.383333333333333
24,2,14,0,9,0,1,0,4,2020,7,-7.866666666666666
51,2,20,1,11,0,2,2,5,2020,7,10.633333333333333
38,1,30,0,6,0,3,1,5,2020,4,-3.183333333333333
53,1,37,1,10,0,3,1,2,2020,9,20.666666666666668
21,2,38,1,0,0,2,0,5,2020,2,0.5166666666666667
25,0,36,0,11,0,0,1,4,2021,7,-0.4
65,2,36,2,5,0,0,1,2,2020,11,-7.65
36,0,1,2,15,0,0,1,2,2020,2,3.5
21,1,27,4,8,0,2,3,2,2021,1,1.6166666666666667
39,2,10,0,15,0,2,2,2,2021,1,-14.483333333333333
48,2,5,1,10,0,2,2,3,2021,11,-19.95
19,1,15,4,4,0,0,1,1,2020,1,0.05
66,1,13,3,4,0,0,2,4,2021,3,1.9833333333333334
58,2,16,2,13,0,2,2,4,2021,9,-0.7833333333333333
53,0,17,2,10,0,3,2,3,2020,11,12.65
20,0,35,1,5,0,0,3,5,2021,7,5.766666666666667
33,1,14,4,10,0,0,0,2,2020,12,7.583333333333333
50,1,38,1,10,0,3,2,4,2021,11,5.033333333333333
51,0,2,1,14,0,3,2,3,2020,11,-2.1333333333333333
20,0,1,0,7,0,2,3,4,2020,12,1.0833333333333333
43,0,2,0,11,0,2,0,3,2020,2,1.2166666666666666
69,0,8,3,5,0,3,0,2,2021,6,5.0
41,2,34,0,6,0,1,3,2,2021,7,-19.7
37,2,16,3,4,0,2,1,5,2020,10,-15.9
18,1,5,4,7,0,0,2,3,2020,7,2.933333333333333
18,0,4,1,13,0,2,2,2,2020,12,-8.533333333333333
63,2,38,1,3,0,3,2,2,2020,6,13.666666666666666
68,1,17,3,14,0,1,1,3,2021,8,5.733333333333333
20,2,5,0,0,0,3,0,1,2020,11,-4.45
63,0,36,3,2,0,2,3,1,2021,5,-13.016666666666667
51,0,7,4,12,0,3,2,4,2021,1,-3.0833333333333335
65,2,39,3,1,0,3,1,3,2020,8,11.766666666666667
36,2,0,3,0,0,3,3,5,2020,5,-10.3
41,0,32,2,1,0,3,1,1,2020,9,-12.3
60,2,28,2,1,0,2,0,4,2021,2,17.733333333333334
44,1,37,0,1,0,2,1,4,2021,7,-5.666666666666667
26,0,14,1,10,0,2,1,4,2020,1,17.7
44,1,41,3,14,0,1,0,4,2020,1,-6.933333333333334
32,1,0,2,13,0,1,2,3,2020,12,-10.016666666666667
62,1,1,4,7,0,2,3,5,2021,9,-1.8
65,2,6,0,6,0,3,3,5,2021,2,12.4
69,2,20,0,1,0,3,1,2,2021,12,3.533333333333333
45,2,39,4,1,0,2,2,2,2020,10,-7.566666666666666
33,2,22,1,14,0,3,3,3,2021,7,-0.8166666666666667
52,1,14,3,14,0,3,3,4,2021,5,-18.7
65,2,5,4,6,0,0,2,4,2020,5,-3.4166666666666665
36,1,35,4,5,0,3,2,4,2021,10,-14.533333333333333
67,2,19,1,2,0,2,0,3,2021,8,15.183333333333334
45,2,22,4,0,0,1,1,5,2020,9,8.333333333333334
45,1,9,1,5,0,1,3,5,2021,4,1.9
32,1,16,1,8,0,1,0,5,2021,4,-4.633333333333334
62,2,41,0,2,0,3,2,1,2021,7,-0.8
53,2,36,3,5,0,0,1,2,2020,7,5.95
66,2,31,3,4,0,3,3,3,2021,10,-8.966666666666667
63,0,22,0,4,0,1,2,2,2020,8,-5.35
27,0,7,4,13,0,1,2,4,2021,7,12.2
30,1,13,3,0,0,2,3,3,2020,8,3.25
47,1,29,3,1,0,2,0,2,2020,8,4.266666666666667
19,1,17,2,0,0,1,1,3,2020,9,-6.766666666666667
20,2,22,2,11,0,0,2,5,2020,7,-13.683333333333334
52,0,33,2,11,0,1,3,4,2020,3,-5.666666666666667
31,2,16,0,4,0,0,0,1,2020,6,-0.8666666666666667
66,2,25,1,8,0,0,2,4,2021,10,10.566666666666666
37,0,15,1,8,0,1,0,4,2020,3,-11.366666666666667
55,2,24,0,15,0,0,3,3,2021,6,14.55
36,2,20,4,6,0,3,0,3,2020,12,-14.05
33,0,33,2,15,0,0,2,2,2021,8,-2.15
33,0,35,2,1,0,3,1,1,2021,4,-3.816666666666667
69,2,9,4,14,0,3,1,3,2020,1,-0.85
50,2,4,2,7,0,0,1,3,2020,1,6.383333333333334
18,1,39,3,0,0,3,2,1,2021,7,-1.2666666666666666
51,1,18,1,1,0,3,0,5,2020,2,-15.533333333333333
54,1,20,3,11,0,1,3,2,2020,10,16.433333333333334
61,2,40,0,2,0,3,0,1,2020,12,-14.2
48,1,37,0,10,0,3,0,4,2020,9,-6.916666666666667
62,2,32,2,7,0,3,3,5,2020,6,1.4833333333333334
44,0,34,1,11,0,0,3,5,2020,3,0.6333333333333333
59,0,34,0,10,0,2,3,4,2020,9,-3.6
33,2,32,3,4,0,1,0,2,2021,1,-12.033333333333333
48,2,10,3,14,0,3,2,1,2020,5,-11.566666666666666
34,2,37,4,15,0,0,3,5,2020,9,-8.516666666666667
69,2,4,3,14,0,2,3,5,2020,4,-0.23333333333333334
61,0,34,1,8,0,0,0,2,2020,12,-5.866666666666666
49,1,13,0,8,0,3,3,1,2020,9,-4.266666666666667
48,1,6,2,9,0,0,3,4,2020,1,-10.716666666666667
50,0,39,2,3,0,0,0,5,2020,6,13.1
53,2,33,1,2,0,2,3,4,2021,9,-6.5
63,2,5,1,4,0,0,3,4,2021,3,-5.916666666666667
49,0,13,0,6,0,2,2,4,2020,3,7.333333333333333
68,1,30,4,13,0,3,3,4,2021,12,-1.6333333333333333
57,0,16,3,11,0,1,1,1,2021,5,-0.7333333333333333
44,0,8,0,14,0,0,3,3,2020,1,7.75
36,0,3,4,9,0,0,0,3,2020,2,-5.8
52,1,12,0,8,0,3,2,4,2020,5,-5.15
50,1,16,1,4,0,0,3,5,2020,2,-8.15
33,0,39,4,1,0,2,2,1,2021,4,5.866666666666666
50,0,18,1,4,0,3,2,2,2021,2,12.333333333333334
50,0,27,4,7,0,2,2,2,2021,2,1.1
31,1,15,4,9,0,0,1,3,2020,4,-18.183333333333334
51,0,15,4,2,0,2,0,2,2020,3,3.066666666666667
58,2,22,4,11,0,0,3,4,2020,7,14.633333333333333
18,2,25,1,1,0,1,0,4,2020,4,-9.016666666666667
35,0,7,1,6,0,0,0,3,2020,3,6.316666666666666
21,0,7,3,1,0,2,2,3,2021,2,-5.35
36,2,38,4,0,0,3,3,2,2021,10,4.716666666666667
44,0,16,0,0,0,3,2,4,2020,1,1.8333333333333333
21,2,33,2,6,0,1,2,5,2021,10,-9.916666666666666
52,0,20,3,7,0,1,2,1,2020,5,-3.316666666666667
42,0,13,3,4,0,0,3,1,2020,9,3.0833333333333335
70,1,3,2,8,0,1,2,4,2020,6,18.65
39,0,37,0,8,0,2,3,2,2021,5,-1.2833333333333334
23,1,32,2,13,0,3,2,3,2020,10,-4.066666666666666
53,0,3,1,0,0,3,3,1,2021,5,-8.783333333333333
64,1,23,2,14,0,3,1,1,2020,1,11.616666666666667
28,1,36,2,7,0,3,3,3,2021,4,-2.1333333333333333
53,0,4,3,10,0,1,1,5,2020,7,4.616666666666666
32,0,39,3,10,0,3,3,1,2021,9,7.1
60,2,33,4,2,0,1,3,2,2021,2,-21.083333333333332
38,1,11,4,1,0,3,3,4,2020,6,-0.8666666666666667
36,0,5,4,10,0,2,1,5,2021,5,-4.95
42,1,3,2,15,0,3,3,5,2020,8,3.3
35,1,3,0,6,0,1,3,1,2021,8,-1.9
40,1,17,2,15,0,3,2,1,2020,12,19.733333333333334
52,0,28,0,0,0,3,2,5,2020,2,-0.7666666666666667
59,1,9,1,11,0,0,2,1,2021,4,3.75
20,0,22,4,15,0,2,0,1,2020,5,-3.2333333333333334
34,2,6,3,7,0,0,2,3,2021,7,-1.7666666666666666
52,1,16,4,8,0,3,1,1,2021,6,3.3
38,0,8,1,6,0,2,1,4,2020,3,-3.683333333333333
47,2,9,0,9,0,0,2,3,2021,10,-9.133333333333333
45,2,27,2,9,0,0,1,1,2021,6,-16.75
31,1,6,3,5,0,3,1,2,2020,2,-15.85
64,1,26,1,6,0,3,0,3,2020,11,-8.583333333333334
31,0,26,3,7,0,1,3,2,2020,1,2.4
48,0,9,1,12,0,0,3,3,2021,3,2.183333333333333
45,0,35,4,15,0,2,2,2,2021,2,13.416666666666666
27,0,28,4,13,0,1,2,5,2021,5,7.383333333333334
45,2,37,3,8,0,2,2,5,2020,1,-18.033333333333335
43,0,11,2,9,0,3,2,4,2020,11,1.7666666666666666
53,2,8,3,15,0,1,1,2,2020,8,1.2833333333333334
55,2,18,0,13,0,1,3,3,2020,1,5.133333333333334
20,2,37,3,5,0,1,2,1,2020,10,5.083333333333333
42,2,20,1,12,0,2,1,1,2020,12,-2.183333333333333
39,0,15,4,1,0,2,2,1,2021,1,3.033333333333333
19,2,35,3,3,0,2,3,1,2021,8,-12.616666666666667
64,1,23,2,14,0,1,2,5,2020,3,4.15
67,1,19,3,15,0,3,1,2,2021,10,-19.35
30,0,15,2,8,0,0,1,1,2021,6,12.483333333333333
70,1,0,1,3,0,3,0,1,2020,8,-12.483333333333333
49,0,3,2,15,0,2,0,3,2021,5,5.616666666666666
32,2,5,3,4,0,2,0,2,2021,6,8.3
64,0,2,4,13,0,1,3,4,2020,4,12.3
44,2,12,2,2,0,1,0,4,2020,6,6.533333333333333
67,0,25,4,7,0,2,2,5,2020,9,-8.2
26,0,40,4,3,0,1,2,2,2020,7,-15.0
58,2,4,0,15,0,0,2,3,2020,4,5.2
32,0,19,1,13,0,0,0,4,2020,2,6.316666666666666
21,2,27,2,10,0,1,3,2,2021,4,15.433333333333334
63,1,5,3,12,0,3,2,5,2020,2,-1.7333333333333334
44,0,25,3,15,0,2,1,3,2021,6,-6.8
24,0,7,0,4,0,1,3,4,2021,6,3.65
63,2,8,1,13,0,0,0,2,2020,9,9.416666666666666
25,1,6,3,9,0,1,2,3,2020,3,3.25
24,1,18,2,8,0,3,3,2,2021,7,16.833333333333332
70,2,8,2,15,0,2,1,1,2021,9,-6.766666666666667
